date,channel,campaign,data_label,impressions,clicks,spend,conversions,orders,revenue,promotion,is_holiday
2024-08-17,Google Ads,Search & Shopping,synthetic,26384,836,532.26,40,35,1863.21,0,0
2024-08-17,Meta Ads,Prospecting & Retargeting,synthetic,35300,715,450.65,28,25,1463.09,0,0
2024-08-17,Email,Lifecycle,synthetic,21216,756,49.99,56,47,523.53,0,0
2024-08-17,Organic,Content & SEO,synthetic,29233,1542,17.20,83,66,416.47,0,0
2024-08-18,Google Ads,Search & Shopping,synthetic,28911,907,542.28,40,31,2020.51,0,0
2024-08-18,Meta Ads,Prospecting & Retargeting,synthetic,34119,687,442.96,25,21,1220.28,0,0
2024-08-18,Email,Lifecycle,synthetic,21695,806,50.85,56,47,516.95,0,0
2024-08-18,Organic,Content & SEO,synthetic,29701,1493,16.41,76,65,354.35,0,0
2024-08-19,Google Ads,Search & Shopping,synthetic,37188,1250,515.58,62,51,2495.84,0,0
2024-08-19,Meta Ads,Prospecting & Retargeting,synthetic,48708,982,441.05,38,30,1775.08,0,0
2024-08-19,Organic,Content & SEO,synthetic,24806,1236,18.95,72,60,341.79,0,0
2024-08-20,Google Ads,Search & Shopping,synthetic,32776,1018,502.86,50,39,2397.68,0,0
2024-08-20,Meta Ads,Prospecting & Retargeting,synthetic,46445,950,478.68,37,30,2008.50,0,0
2024-08-20,Email,Lifecycle,synthetic,19890,747,49.24,55,46,532.07,0,0
2024-08-20,Organic,Content & SEO,synthetic,24859,1277,18.81,75,64,349.22,0,0
2024-08-21,Google Ads,Search & Shopping,synthetic,36220,1087,489.98,52,44,2252.39,0,0
2024-08-21,Meta Ads,Prospecting & Retargeting,synthetic,42956,937,421.82,38,32,1472.09,0,0
2024-08-21,Email,Lifecycle,synthetic,14400,509,53.26,38,31,371.67,0,0
2024-08-21,Organic,Content & SEO,synthetic,23407,1234,17.16,62,49,285.74,0,0
2024-08-22,Google Ads,Search & Shopping,synthetic,34170,1067,544.96,46,39,2347.84,0,0
2024-08-22,Meta Ads,Prospecting & Retargeting,synthetic,59847,1435,534.22,58,47,2711.89,1,0
2024-08-22,Email,Lifecycle,synthetic,15461,539,51.73,42,32,434.17,0,0
2024-08-22,Organic,Content & SEO,synthetic,26016,1462,17.10,76,66,361.77,0,0
2024-08-23,Google Ads,Search & Shopping,synthetic,35545,1183,557.66,53,42,2314.39,0,0
2024-08-23,Meta Ads,Prospecting & Retargeting,synthetic,44948,878,470.65,36,29,1988.10,0,0
2024-08-23,Email,Lifecycle,synthetic,14566,538,49.60,43,36,382.04,0,0
2024-08-23,Organic,Content & SEO,synthetic,20074,1040,17.63,56,48,278.46,0,0
2024-08-24,Google Ads,Search & Shopping,synthetic,29407,970,515.56,43,36,2205.25,0,0
2024-08-24,Meta Ads,Prospecting & Retargeting,synthetic,32862,746,471.69,28,24,1320.90,0,0
2024-08-24,Email,Lifecycle,synthetic,19450,687,56.75,47,39,502.36,0,0
2024-08-24,Organic,Content & SEO,synthetic,30136,1575,18.35,83,66,407.73,0,0
2024-08-25,Google Ads,Search & Shopping,synthetic,26453,827,558.09,36,30,2076.36,0,0
2024-08-25,Meta Ads,Prospecting & Retargeting,synthetic,33840,735,488.98,29,23,1419.09,0,0
2024-08-25,Email,Lifecycle,synthetic,27862,1059,58.41,92,88,825.10,1,0
2024-08-25,Organic,Content & SEO,synthetic,28923,1513,17.35,74,62,363.81,0,0
2024-08-26,Google Ads,Search & Shopping,synthetic,37825,1224,554.33,57,43,2563.89,0,0
2024-08-26,Meta Ads,Prospecting & Retargeting,synthetic,42895,932,495.16,35,26,1901.79,0,0
2024-08-26,Email,Lifecycle,synthetic,16062,567,51.38,39,31,399.40,0,0
2024-08-26,Organic,Content & SEO,synthetic,22200,1164,16.22,55,43,272.40,0,0
2024-08-27,Google Ads,Search & Shopping,synthetic,33673,1070,556.59,46,39,2597.98,0,0
2024-08-27,Meta Ads,Prospecting & Retargeting,synthetic,38123,851,493.01,30,25,1549.31,0,0
2024-08-27,Email,Lifecycle,synthetic,14659,526,56.98,38,30,436.56,0,0
2024-08-27,Organic,Content & SEO,synthetic,23576,1132,16.97,57,45,348.33,0,0
2024-08-28,Google Ads,Search & Shopping,synthetic,32794,1006,596.05,47,39,2357.99,0,0
2024-08-28,Meta Ads,Prospecting & Retargeting,synthetic,43873,932,461.38,38,31,1775.38,0,0
2024-08-28,Email,Lifecycle,synthetic,15919,555,50.36,40,33,402.09,0,0
2024-08-28,Organic,Content & SEO,synthetic,20911,1065,15.84,62,50,254.50,0,0
2024-08-29,Google Ads,Search & Shopping,synthetic,33651,1037,606.77,46,37,2388.88,0,0
2024-08-29,Meta Ads,Prospecting & Retargeting,synthetic,42158,899,501.70,33,28,2129.37,0,0
2024-08-29,Email,Lifecycle,synthetic,15005,498,50.88,33,26,389.90,0,0
2024-08-29,Organic,Content & SEO,synthetic,23416,1229,16.70,65,55,298.74,0,0
2024-08-30,Google Ads,Search & Shopping,synthetic,32499,1098,576.89,51,40,1989.90,0,0
2024-08-30,Meta Ads,Prospecting & Retargeting,synthetic,42115,912,497.90,37,30,1849.98,0,0
2024-08-30,Email,Lifecycle,synthetic,15958,549,52.36,34,26,401.64,0,0
2024-08-30,Organic,Content & SEO,synthetic,19299,1055,14.57,62,48,248.77,0,0
2024-08-31,Google Ads,Search & Shopping,synthetic,27569,862,603.29,41,35,2173.36,0,0
2024-08-31,Meta Ads,Prospecting & Retargeting,synthetic,49552,1189,615.87,49,38,2275.19,1,0
2024-08-31,Email,Lifecycle,synthetic,20610,733,50.55,53,42,502.17,0,0
2024-08-31,Organic,Content & SEO,synthetic,27217,1312,16.56,62,50,352.17,0,0
2024-09-01,Google Ads,Search & Shopping,synthetic,24523,826,599.00,38,31,1640.17,0,0
2024-09-01,Meta Ads,Prospecting & Retargeting,synthetic,33217,738,492.10,29,23,1242.98,0,0
2024-09-01,Email,Lifecycle,synthetic,23421,820,57.29,60,49,703.35,0,0
2024-09-01,Organic,Content & SEO,synthetic,26437,1365,15.50,73,54,321.70,0,0
2024-09-02,Google Ads,Search & Shopping,synthetic,31451,1071,604.21,55,42,2575.38,0,0
2024-09-02,Meta Ads,Prospecting & Retargeting,synthetic,42945,885,509.12,34,28,1702.05,0,0
2024-09-02,Email,Lifecycle,synthetic,17100,593,50.88,41,35,419.18,0,0
2024-09-02,Organic,Content & SEO,synthetic,21329,1145,15.42,62,54,253.49,0,0
2024-09-03,Google Ads,Search & Shopping,synthetic,33121,1064,634.66,48,38,2623.06,0,0
2024-09-03,Meta Ads,Prospecting & Retargeting,synthetic,67958,1533,584.42,71,60,3796.87,1,0
2024-09-03,Email,Lifecycle,synthetic,13753,483,47.54,34,25,328.90,0,0
2024-09-03,Organic,Content & SEO,synthetic,23861,1301,15.63,76,64,259.68,0,0
2024-09-04,Google Ads,Search & Shopping,synthetic,30722,932,623.64,42,34,2554.65,0,0
2024-09-04,Meta Ads,Prospecting & Retargeting,synthetic,47357,1021,456.59,36,31,2016.37,0,0
2024-09-04,Email,Lifecycle,synthetic,18754,649,48.42,42,33,447.02,0,0
2024-09-04,Organic,Content & SEO,synthetic,26101,1359,15.81,75,61,287.34,0,0
2024-09-05,Google Ads,Search & Shopping,synthetic,36467,1138,609.67,51,42,2912.44,0,0
2024-09-05,Meta Ads,Prospecting & Retargeting,synthetic,39874,783,467.24,29,24,1530.25,0,0
2024-09-05,Email,Lifecycle,synthetic,13781,479,48.12,36,28,373.24,0,0
2024-09-05,Organic,Content & SEO,synthetic,19001,990,15.35,55,46,242.21,0,0
2024-09-06,Google Ads,Search & Shopping,synthetic,31950,1012,600.80,46,36,2865.51,0,0
2024-09-06,Meta Ads,Prospecting & Retargeting,synthetic,39838,869,491.77,30,24,1817.73,0,0
2024-09-06,Email,Lifecycle,synthetic,15533,562,46.89,39,33,337.71,0,0
2024-09-06,Organic,Content & SEO,synthetic,19843,1069,15.06,65,53,218.62,0,0
2024-09-07,Google Ads,Search & Shopping,synthetic,24305,788,585.16,36,28,1757.99,0,0
2024-09-07,Meta Ads,Prospecting & Retargeting,synthetic,32127,684,441.81,26,20,1226.88,0,0
2024-09-07,Email,Lifecycle,synthetic,20918,735,46.02,55,48,446.11,0,0
2024-09-07,Organic,Content & SEO,synthetic,27222,1431,15.69,80,71,297.19,0,0
2024-09-08,Google Ads,Search & Shopping,synthetic,24094,754,636.54,37,34,2157.43,0,0
2024-09-08,Meta Ads,Prospecting & Retargeting,synthetic,34374,723,448.74,27,22,1313.49,0,0
2024-09-08,Email,Lifecycle,synthetic,20571,731,42.88,57,49,422.34,0,0
2024-09-08,Organic,Content & SEO,synthetic,24903,1181,14.84,70,57,282.53,0,0
2024-09-09,Google Ads,Search & Shopping,synthetic,29127,972,620.66,48,41,2272.04,0,0
2024-09-09,Meta Ads,Prospecting & Retargeting,synthetic,39990,856,483.25,30,24,1636.34,0,0
2024-09-09,Meta Ads,Prospecting & Retargeting,synthetic,4799,103,57.99,4,3,196.36,0,0
2024-09-09,Email,Lifecycle,synthetic,15664,584,41.38,49,44,316.03,0,0
2024-09-09,Organic,Content & SEO,synthetic,19106,1017,16.42,51,43,242.24,0,0
2024-09-10,Google Ads,Search & Shopping,synthetic,32660,1087,642.33,56,45,2410.35,0,0
2024-09-10,Meta Ads,Prospecting & Retargeting,synthetic,45419,968,433.71,36,31,1556.66,0,0
2024-09-10,Email,Lifecycle,synthetic,16706,569,46.47,41,33,364.15,0,0
2024-09-10,Organic,Content & SEO,synthetic,21602,1131,15.43,67,55,240.79,0,0
2024-09-11,Google Ads,Search & Shopping,synthetic,29179,899,571.70,42,37,2353.03,0,0
2024-09-11,Meta Ads,Prospecting & Retargeting,synthetic,39312,823,452.93,34,25,1374.33,0,0
2024-09-11,Email,Lifecycle,synthetic,17660,649,46.88,45,38,396.51,0,0
2024-09-11,Organic,Content & SEO,synthetic,18449,973,15.86,53,44,218.80,0,0
2024-09-12,Google Ads,Search & Shopping,synthetic,30030,1012,604.82,51,45,2245.07,0,0
2024-09-12,Meta Ads,Prospecting & Retargeting,synthetic,42287,869,451.77,35,29,1799.27,0,0
2024-09-12,Email,Lifecycle,synthetic,16196,559,42.48,39,30,322.42,0,0
2024-09-12,Organic,Content & SEO,synthetic,20026,1094,15.89,58,48,253.89,0,0
2024-09-13,Google Ads,Search & Shopping,synthetic,41756,1480,655.69,84,69,3962.29,1,0
2024-09-13,Meta Ads,Prospecting & Retargeting,synthetic,39793,842,440.99,31,26,1641.89,0,0
2024-09-13,Email,Lifecycle,synthetic,14428,505,47.14,40,31,389.03,0,0
2024-09-13,Organic,Content & SEO,synthetic,20432,1053,17.16,57,48,264.39,0,0
2024-09-14,Google Ads,Search & Shopping,synthetic,26374,869,569.35,43,37,1943.98,0,0
2024-09-14,Meta Ads,Prospecting & Retargeting,synthetic,32738,666,435.73,27,22,1185.08,0,0
2024-09-14,Email,Lifecycle,synthetic,20645,713,46.79,52,41,441.18,0,0
2024-09-14,Organic,Content & SEO,synthetic,28093,1453,18.07,73,62,349.34,0,0
2024-09-15,Google Ads,Search & Shopping,synthetic,26293,836,517.50,42,36,2014.80,0,0
2024-09-15,Meta Ads,Prospecting & Retargeting,synthetic,36022,755,403.47,30,23,1123.21,0,0
2024-09-15,Email,Lifecycle,synthetic,20114,682,47.74,49,39,487.65,0,0
2024-09-15,Organic,Content & SEO,synthetic,23533,1254,17.40,70,60,314.20,0,0
2024-09-16,Google Ads,Search & Shopping,synthetic,34483,1048,562.25,50,40,2451.80,0,0
2024-09-16,Meta Ads,Prospecting & Retargeting,synthetic,37781,838,410.80,32,26,1339.88,0,0
2024-09-16,Email,Lifecycle,synthetic,16224,591,47.67,44,37,376.74,0,0
2024-09-16,Organic,Content & SEO,synthetic,21393,1100,17.50,62,54,272.43,0,0
2024-09-17,Google Ads,Search & Shopping,synthetic,29405,941,550.79,41,35,2001.60,0,0
2024-09-17,Meta Ads,Prospecting & Retargeting,synthetic,37283,764,442.87,27,21,1283.49,0,0
2024-09-17,Email,Lifecycle,synthetic,15415,508,48.01,35,28,389.87,0,0
2024-09-17,Organic,Content & SEO,synthetic,18556,910,17.90,49,44,273.93,0,0
2024-09-18,Google Ads,Search & Shopping,synthetic,30710,1075,474.45,50,45,1880.39,0,0
2024-09-18,Meta Ads,Prospecting & Retargeting,synthetic,37476,819,443.89,29,23,1540.72,0,0
2024-09-18,Email,Lifecycle,synthetic,15178,525,49.12,33,25,378.59,0,0
2024-09-18,Organic,Content & SEO,synthetic,22359,1265,16.71,69,57,249.40,0,0
2024-09-19,Google Ads,Search & Shopping,synthetic,32675,1027,534.57,53,42,1743.14,0,0
2024-09-19,Meta Ads,Prospecting & Retargeting,synthetic,38705,800,480.49,31,25,1500.71,0,0
2024-09-19,Email,Lifecycle,synthetic,15777,560,49.05,38,31,422.44,0,0
2024-09-19,Organic,Content & SEO,synthetic,19644,1126,17.57,60,51,291.77,0,0
2024-09-20,Google Ads,Search & Shopping,synthetic,31893,1117,537.46,49,40,2358.79,0,0
2024-09-20,Meta Ads,Prospecting & Retargeting,synthetic,36995,776,457.24,31,25,1571.97,0,0
2024-09-20,Email,Lifecycle,synthetic,13637,467,51.14,35,32,398.83,0,0
2024-09-20,Organic,Content & SEO,synthetic,20630,1093,17.95,57,43,314.85,0,0
2024-09-21,Google Ads,Search & Shopping,synthetic,23079,720,520.48,33,27,1578.92,0,0
2024-09-21,Meta Ads,Prospecting & Retargeting,synthetic,41607,941,537.16,41,33,1906.19,1,0
2024-09-21,Email,Lifecycle,synthetic,19447,674,49.76,45,34,516.59,0,0
2024-09-21,Organic,Content & SEO,synthetic,22993,1104,18.84,61,45,362.48,0,0
2024-09-22,Google Ads,Search & Shopping,synthetic,31864,1142,647.04,62,51,2972.74,1,0
2024-09-22,Meta Ads,Prospecting & Retargeting,synthetic,36180,716,441.39,29,22,1156.34,0,0
2024-09-22,Email,Lifecycle,synthetic,19576,704,53.90,50,40,578.04,0,0
2024-09-22,Organic,Content & SEO,synthetic,25422,1282,16.34,71,56,339.44,0,0
2024-09-23,Google Ads,Search & Shopping,synthetic,35380,1085,542.32,53,48,2447.62,0,0
2024-09-23,Meta Ads,Prospecting & Retargeting,synthetic,42234,860,462.14,31,25,1683.48,0,0
2024-09-23,Email,Lifecycle,synthetic,16428,537,56.30,38,29,525.74,0,0
2024-09-23,Organic,Content & SEO,synthetic,21426,1126,16.31,62,50,274.94,0,0
2024-09-24,Google Ads,Search & Shopping,synthetic,32784,1089,566.16,51,37,2314.31,0,0
2024-09-24,Meta Ads,Prospecting & Retargeting,synthetic,39082,859,478.04,35,29,1314.88,0,0
2024-09-24,Email,Lifecycle,synthetic,15303,533,53.61,41,36,411.63,0,0
2024-09-24,Organic,Content & SEO,synthetic,17153,872,16.99,42,33,220.06,0,0
2024-09-25,Google Ads,Search & Shopping,synthetic,29941,972,557.17,48,36,2374.29,0,0
2024-09-25,Meta Ads,Prospecting & Retargeting,synthetic,38934,877,477.02,33,26,1367.24,0,0
2024-09-25,Email,Lifecycle,synthetic,15129,551,53.51,43,38,382.63,0,0
2024-09-25,Organic,Content & SEO,synthetic,27692,1647,20.02,98,80,406.21,1,0
2024-09-26,Google Ads,Search & Shopping,synthetic,31478,962,554.61,41,32,2136.18,0,0
2024-09-26,Meta Ads,Prospecting & Retargeting,synthetic,36030,779,516.31,29,26,1972.63,0,0
2024-09-26,Email,Lifecycle,synthetic,15232,517,52.18,37,28,385.21,0,0
2024-09-26,Organic,Content & SEO,synthetic,21934,1156,16.64,61,45,275.27,0,0
2024-09-27,Google Ads,Search & Shopping,synthetic,43693,1434,695.59,78,64,3923.85,1,0
2024-09-27,Meta Ads,Prospecting & Retargeting,synthetic,35418,762,495.27,29,24,1687.22,0,0
2024-09-27,Email,Lifecycle,synthetic,16018,590,53.56,39,32,416.55,0,0
2024-09-27,Organic,Content & SEO,synthetic,19890,976,17.12,53,43,267.60,0,0
2024-09-28,Google Ads,Search & Shopping,synthetic,23357,763,575.45,36,28,1752.22,0,0
2024-09-28,Meta Ads,Prospecting & Retargeting,synthetic,28739,574,508.43,21,17,1343.08,0,0
2024-09-28,Email,Lifecycle,synthetic,17153,620,53.25,47,40,482.00,0,0
2024-09-28,Organic,Content & SEO,synthetic,22979,1193,15.31,65,60,269.13,0,0
2024-09-29,Google Ads,Search & Shopping,synthetic,20773,677,571.10,32,25,1479.13,0,0
2024-09-29,Meta Ads,Prospecting & Retargeting,synthetic,29280,658,506.95,25,20,1215.95,0,0
2024-09-29,Email,Lifecycle,synthetic,19493,691,55.40,51,40,570.38,0,0
2024-09-29,Organic,Content & SEO,synthetic,22154,1182,16.50,73,59,293.90,0,0
2024-09-30,Google Ads,Search & Shopping,synthetic,28089,964,610.81,48,38,2263.45,0,0
2024-09-30,Meta Ads,Prospecting & Retargeting,synthetic,39983,852,516.93,34,27,1851.27,0,0
2024-09-30,Email,Lifecycle,synthetic,15654,553,50.43,42,36,345.31,0,0
2024-09-30,Organic,Content & SEO,synthetic,19857,1083,15.33,64,53,214.12,0,0
2024-10-01,Google Ads,Search & Shopping,synthetic,33245,1102,586.88,52,46,2400.39,0,0
2024-10-01,Meta Ads,Prospecting & Retargeting,synthetic,39289,796,487.23,30,24,1422.08,0,0
2024-10-01,Email,Lifecycle,synthetic,14101,497,51.27,36,30,414.97,0,0
2024-10-01,Organic,Content & SEO,synthetic,17300,836,15.69,43,35,188.74,0,0
2024-10-02,Google Ads,Search & Shopping,synthetic,32428,1062,641.35,47,44,2718.91,0,0
2024-10-02,Meta Ads,Prospecting & Retargeting,synthetic,36909,761,468.46,30,23,1525.21,0,0
2024-10-02,Email,Lifecycle,synthetic,15128,523,49.50,39,32,361.39,0,0
2024-10-02,Organic,Content & SEO,synthetic,19494,1011,16.55,54,43,249.37,0,0
2024-10-03,Google Ads,Search & Shopping,synthetic,27322,848,591.04,38,32,2302.40,0,0
2024-10-03,Meta Ads,Prospecting & Retargeting,synthetic,39608,855,522.91,31,27,1954.75,0,0
2024-10-03,Email,Lifecycle,synthetic,15136,513,50.73,36,30,370.07,0,0
2024-10-03,Organic,Content & SEO,synthetic,20368,1066,15.44,66,55,248.83,0,0
2024-10-04,Google Ads,Search & Shopping,synthetic,31967,1013,642.58,47,37,2476.78,0,0
2024-10-04,Meta Ads,Prospecting & Retargeting,synthetic,37246,792,489.48,34,29,1824.46,0,0
2024-10-04,Email,Lifecycle,synthetic,15248,578,49.56,35,29,315.68,0,0
2024-10-04,Organic,Content & SEO,synthetic,19883,1000,14.71,53,42,196.89,0,0
2024-10-05,Google Ads,Search & Shopping,synthetic,24125,735,580.58,37,30,1619.91,0,0
2024-10-05,Meta Ads,Prospecting & Retargeting,synthetic,31330,642,454.73,26,21,1189.12,0,0
2024-10-05,Email,Lifecycle,synthetic,18031,640,48.36,45,35,400.44,0,0
2024-10-05,Organic,Content & SEO,synthetic,34280,2013,17.79,108,94,411.87,1,0
2024-10-06,Google Ads,Search & Shopping,synthetic,22946,701,599.88,33,25,1960.80,0,0
2024-10-06,Meta Ads,Prospecting & Retargeting,synthetic,29532,562,493.20,23,18,1331.33,0,0
2024-10-06,Email,Lifecycle,synthetic,17263,541,49.18,40,32,481.87,0,0
2024-10-06,Organic,Content & SEO,synthetic,24788,1252,15.76,70,60,259.17,0,0
2024-10-07,Google Ads,Search & Shopping,synthetic,29049,955,647.19,45,39,2478.16,0,0
2024-10-07,Meta Ads,Prospecting & Retargeting,synthetic,41343,783,470.44,29,23,1473.23,0,0
2024-10-07,Email,Lifecycle,synthetic,16754,598,45.19,42,32,361.69,0,0
2024-10-07,Organic,Content & SEO,synthetic,20706,1020,15.50,56,44,232.44,0,0
2024-10-08,Google Ads,Search & Shopping,synthetic,31573,1041,609.29,44,34,2135.10,0,0
2024-10-08,Meta Ads,Prospecting & Retargeting,synthetic,45826,1098,551.03,53,42,2291.13,1,0
2024-10-08,Email,Lifecycle,synthetic,15485,553,46.06,43,36,317.77,0,0
2024-10-08,Organic,Content & SEO,synthetic,18532,945,15.38,50,40,218.53,0,0
2024-10-09,Google Ads,Search & Shopping,synthetic,32265,1032,627.13,49,41,2642.74,0,0
2024-10-09,Meta Ads,Prospecting & Retargeting,synthetic,32571,698,471.41,27,20,1535.28,0,0
2024-10-09,Email,Lifecycle,synthetic,15301,526,46.44,37,28,368.17,0,0
2024-10-09,Organic,Content & SEO,synthetic,21323,1132,14.40,61,48,202.92,0,0
2024-10-10,Google Ads,Search & Shopping,synthetic,41523,1505,679.37,82,69,3000.21,1,0
2024-10-10,Meta Ads,Prospecting & Retargeting,synthetic,46771,1147,509.13,48,37,2278.29,1,0
2024-10-10,Email,Lifecycle,synthetic,14040,499,45.83,37,34,351.76,0,0
2024-10-10,Organic,Content & SEO,synthetic,27572,1590,18.17,106,86,367.57,1,0
2024-10-11,Google Ads,Search & Shopping,synthetic,28881,961,601.00,48,39,2836.52,0,0
2024-10-11,Meta Ads,Prospecting & Retargeting,synthetic,39834,822,423.46,27,21,1567.22,0,0
2024-10-11,Email,Lifecycle,synthetic,15840,532,47.58,38,33,338.55,0,0
2024-10-11,Organic,Content & SEO,synthetic,16197,856,16.85,49,39,229.54,0,0
2024-10-12,Google Ads,Search & Shopping,synthetic,25533,853,579.11,37,32,1823.28,0,0
2024-10-12,Meta Ads,Prospecting & Retargeting,synthetic,27678,573,429.83,23,21,1134.52,0,0
2024-10-12,Email,Lifecycle,synthetic,17672,606,45.78,46,39,436.03,0,0
2024-10-12,Organic,Content & SEO,synthetic,26754,1437,16.65,75,62,310.92,0,0
2024-10-13,Google Ads,Search & Shopping,synthetic,23043,708,520.18,31,23,1740.62,0,0
2024-10-13,Meta Ads,Prospecting & Retargeting,synthetic,34892,680,436.68,28,23,1176.03,0,0
2024-10-13,Email,Lifecycle,synthetic,20388,693,42.82,47,38,414.91,0,0
2024-10-13,Organic,Content & SEO,synthetic,24353,1288,17.77,71,58,306.97,0,0
2024-10-14,Google Ads,Search & Shopping,synthetic,43029,1507,679.32,81,65,3884.02,1,0
2024-10-14,Meta Ads,Prospecting & Retargeting,synthetic,34315,702,456.19,29,24,1455.34,0,0
2024-10-14,Email,Lifecycle,synthetic,16552,569,45.14,46,40,391.66,0,0
2024-10-14,Organic,Content & SEO,synthetic,17897,959,17.73,54,44,232.33,0,0
2024-10-15,Google Ads,Search & Shopping,synthetic,26067,829,584.29,34,29,2146.42,0,0
2024-10-15,Meta Ads,Prospecting & Retargeting,synthetic,35293,771,438.31,30,23,1338.81,0,0
2024-10-15,Email,Lifecycle,synthetic,15495,546,46.02,38,30,357.18,0,0
2024-10-15,Organic,Content & SEO,synthetic,18912,906,17.63,50,42,284.71,0,0
2024-10-16,Google Ads,Search & Shopping,synthetic,31109,992,512.12,47,37,1998.65,0,0
2024-10-16,Meta Ads,Prospecting & Retargeting,synthetic,37989,813,444.58,30,24,1411.45,0,0
2024-10-16,Email,Lifecycle,synthetic,17639,591,45.97,44,33,371.27,0,0
2024-10-16,Organic,Content & SEO,synthetic,18056,924,17.34,51,38,254.19,0,0
2024-10-17,Google Ads,Search & Shopping,synthetic,31279,1030,568.82,53,42,2261.68,0,0
2024-10-17,Meta Ads,Prospecting & Retargeting,synthetic,39407,878,419.12,30,25,1379.14,0,0
2024-10-17,Email,Lifecycle,synthetic,16045,557,48.32,44,36,398.14,0,0
2024-10-17,Organic,Content & SEO,synthetic,18899,967,16.17,56,48,264.06,0,0
2024-10-18,Google Ads,Search & Shopping,synthetic,28837,985,546.53,46,34,1791.24,0,0
2024-10-18,Meta Ads,Prospecting & Retargeting,synthetic,40821,875,481.47,33,25,1873.99,0,0
2024-10-18,Email,Lifecycle,synthetic,14075,500,52.30,38,34,380.50,0,0
2024-10-18,Organic,Content & SEO,synthetic,20751,1084,17.28,55,45,309.33,0,0
2024-10-19,Google Ads,Search & Shopping,synthetic,23945,765,540.85,40,33,1641.34,0,0
2024-10-19,Meta Ads,Prospecting & Retargeting,synthetic,26205,569,448.57,19,16,1006.86,0,0
2024-10-19,Email,Lifecycle,synthetic,17625,611,49.37,47,39,416.88,0,0
2024-10-19,Organic,Content & SEO,synthetic,27122,1366,18.63,71,61,377.32,0,0
2024-10-20,Google Ads,Search & Shopping,synthetic,25585,801,527.95,35,31,1725.07,0,0
2024-10-20,Meta Ads,Prospecting & Retargeting,synthetic,32094,659,447.04,25,20,1108.82,0,0
2024-10-20,Email,Lifecycle,synthetic,17409,610,49.18,45,35,447.84,0,0
2024-10-20,Organic,Content & SEO,synthetic,24204,1194,18.44,66,58,349.20,0,0
2024-10-21,Google Ads,Search & Shopping,synthetic,26599,858,537.74,39,31,2180.19,0,0
2024-10-21,Meta Ads,Prospecting & Retargeting,synthetic,38283,788,471.21,32,26,1493.46,0,0
2024-10-21,Email,Lifecycle,synthetic,16339,564,51.21,37,29,393.33,0,0
